Code département,Département,Numéro de circoncription,Circonscription,Code commune,Commune,Population,Inscrits,Abstention,Votants,Blancs et nuls,Exprimés,Parti communiste,Divers gauche,Parti socialiste,Les verts ,Parti des radical de gauche,Pole Républicain ,Regionalistes ,Divers ,Union pour la démocratie française,Union pour la majorité présidentielle,Divers droite ,Rassemblement pour la France,Front national 
17,CHARENTE MARITIME,3,ARS-EN-RE,347,Saint-Jean-d'Angély,7681,5649,2356,3293,126,3167,0,0,1418,0,0,0,0,0,0,1749,0,0,0
17,CHARENTE MARITIME,3,ARS-EN-RE,415,Saintes,25496,17188,6115,11073,328,10745,0,0,5465,0,0,0,0,0,0,5280,0,0,0
17,CHARENTE MARITIME,4,AULNAY,197,Jonzac,3817,2745,1149,1596,62,1534,0,0,0,0,623,0,0,0,0,911,0,0,0
17,CHARENTE MARITIME,4,AULNAY,283,Pons,4427,3236,1330,1906,45,1861,0,0,0,0,729,0,0,0,0,1132,0,0,0
17,CHARENTE MARITIME,4,AULNAY,306,Royan,17102,9429,3715,5714,176,5538,0,0,0,0,1889,0,0,0,0,3649,0,0,0
17,CHARENTE MARITIME,4,AULNAY,333,Saint-Georges-de-Didonne,5034,4375,1592,2783,78,2705,0,0,0,0,805,0,0,0,0,1900,0,0,0
17,CHARENTE MARITIME,5,BURIE,93,Le Château-d'Oléron,3552,3013,1204,1809,77,1732,0,0,556,0,0,0,0,0,0,1176,0,0,0
17,CHARENTE MARITIME,5,BURIE,219,Marennes,4685,3622,1678,1944,54,1890,0,0,604,0,0,0,0,0,0,1286,0,0,0
17,CHARENTE MARITIME,5,BURIE,306,Royan,17102,4358,1574,2784,92,2692,0,0,721,0,0,0,0,0,0,1971,0,0,0
17,CHARENTE MARITIME,5,BURIE,385,Saint-Pierre-d'Oléron,5944,4918,1995,2923,130,2793,0,0,975,0,0,0,0,0,0,1818,0,0,0
17,CHARENTE MARITIME,5,BURIE,421,Saujon,5392,4469,1773,2696,105,2591,0,0,1063,0,0,0,0,0,0,1528,0,0,0
17,CHARENTE MARITIME,5,BURIE,449,Tonnay-Charente,6628,4722,2058,2664,108,2556,0,0,1169,0,0,0,0,0,0,1387,0,0,0
17,CHARENTE MARITIME,5,BURIE,452,La Tremblade,4667,3873,1515,2358,65,2293,0,0,806,0,0,0,0,0,0,1487,0,0,0
18,CHER,1,LES-AIX-D'ANGILLON,15,Aubigny-sur-Nère,5907,4482,1560,2922,109,2813,0,0,0,820,0,0,0,0,0,1993,0,0,0
18,CHER,1,LES-AIX-D'ANGILLON,33,Bourges,72480,25339,11423,13916,480,13436,0,0,0,5758,0,0,0,0,0,7678,0,0,0
18,CHER,1,LES-AIX-D'ANGILLON,213,Saint-Germain-du-Puy,5007,3678,1398,2280,99,2181,0,0,0,1151,0,0,0,0,0,1030,0,0,0
18,CHER,2,ARGENT-SUR-SAULDRE,33,Bourges,72480,6478,3137,3341,147,3194,2032,0,0,0,0,0,0,0,0,1162,0,0,0
18,CHER,2,ARGENT-SUR-SAULDRE,141,Mehun-sur-Yèvre,7212,4853,1940,2913,176,2737,1456,0,0,0,0,0,0,0,0,1281,0,0,0
18,CHER,2,ARGENT-SUR-SAULDRE,205,Saint-Doulchard,9018,6798,2766,4032,210,3822,1916,0,0,0,0,0,0,0,0,1906,0,0,0
18,CHER,2,ARGENT-SUR-SAULDRE,207,Saint-Florent-sur-Cher,6900,4917,1992,2925,99,2826,1574,0,0,0,0,0,0,0,0,1252,0,0,0
18,CHER,2,ARGENT-SUR-SAULDRE,279,Vierzon,29719,19493,8245,11248,534,10714,6360,0,0,0,0,0,0,0,0,4354,0,0,0
18,CHER,3,AUBIGNY-SUR-NERE,33,Bourges,72480,14059,5523,8536,289,8247,0,0,4097,0,0,0,0,0,0,4150,0,0,0
18,CHER,3,AUBIGNY-SUR-NERE,87,Dun-sur-Auron,4013,2891,913,1978,50,1928,0,0,889,0,0,0,0,0,0,1039,0,0,0
18,CHER,3,AUBIGNY-SUR-NERE,197,Saint-Amand-Montrond,11447,8103,2986,5117,191,4926,0,0,2352,0,0,0,0,0,0,2574,0,0,0
18,CHER,3,AUBIGNY-SUR-NERE,242,Sancoins,3562,2385,876,1509,41,1468,0,0,722,0,0,0,0,0,0,746,0,0,0
19,CORREZE,1,ARGENTAT,272,Tulle,15553,10365,2499,7866,205,7661,0,0,4524,0,0,0,0,0,0,3137,0,0,0
19,CORREZE,2,AYEN,31,Brive-la-Gaillarde,49141,33670,11546,22124,760,21364,0,0,9749,0,0,0,0,0,0,11615,0,0,0
19,CORREZE,2,AYEN,123,Malemort-sur-Corrèze,6535,5243,1372,3871,150,3721,0,0,1719,0,0,0,0,0,0,2002,0,0,0
19,CORREZE,2,AYEN,229,Saint-Pantaléon-de-Larche,3773,3009,777,2232,115,2117,0,0,981,0,0,0,0,0,0,1136,0,0,0
19,CORREZE,3,BEAULIEU-SUR-DORDOGNE,28,Bort-les-Orgues,3534,2550,765,1785,44,1741,0,0,767,0,0,0,0,0,0,974,0,0,0
19,CORREZE,3,BEAULIEU-SUR-DORDOGNE,73,Egletons,4087,2594,642,1952,85,1867,0,0,850,0,0,0,0,0,0,1017,0,0,0
19,CORREZE,3,BEAULIEU-SUR-DORDOGNE,275,Ussel,10753,7182,2483,4699,194,4505,0,0,1877,0,0,0,0,0,0,2628,0,0,0
2A,CORSE SUD,1,AJACCIO-1,4,Ajaccio,52880,20809,7518,13291,735,12556,0,7249,0,0,0,0,0,0,0,5307,0,0,0
2A,CORSE SUD,2,BASTELICA,4,Ajaccio,52880,8619,4288,4331,501,3830,0,0,0,0,0,0,0,0,0,0,3830,0,0
2A,CORSE SUD,2,BASTELICA,247,Porto-Vecchio,10326,6172,2439,3733,318,3415,0,0,0,0,0,0,0,0,0,0,3415,0,0
2B,HAUTE CORSE,1, ,33,Bastia,37884,18714,5941,12773,873,11900,0,0,0,0,11900,0,0,0,0,0,0,0,0
2B,HAUTE CORSE,1, ,37,Biguglia,5018,3363,1748,1615,172,1443,0,0,0,0,1443,0,0,0,0,0,0,0,0
2B,HAUTE CORSE,1, ,42,Borgo,5002,3133,1718,1415,80,1335,0,0,0,0,1335,0,0,0,0,0,0,0,0
2B,HAUTE CORSE,1, ,120,Furiani,3902,3152,645,2507,111,2396,0,0,0,0,2396,0,0,0,0,0,0,0,0
2B,HAUTE CORSE,1, ,148,Lucciana,3794,2074,1193,881,59,822,0,0,0,0,822,0,0,0,0,0,0,0,0
2B,HAUTE CORSE,2, ,50,Calvi,5177,3176,1109,2067,55,2012,0,0,0,0,835,0,0,0,0,1177,0,0,0
2B,HAUTE CORSE,2, ,96,Corte,6329,3421,1001,2420,113,2307,0,0,0,0,1409,0,0,0,0,898,0,0,0
21,COTE D'OR,1,AIGNAY-LE-DUC,231,Dijon,149867,37391,12977,24414,670,23744,0,0,11738,0,0,0,0,0,0,12006,0,0,0
21,COTE D'OR,1,AIGNAY-LE-DUC,278,Fontaine-lès-Dijon,8878,6320,1890,4430,133,4297,0,0,1607,0,0,0,0,0,0,2690,0,0,0
21,COTE D'OR,1,AIGNAY-LE-DUC,617,Talant,12176,7989,2939,5050,135,4915,0,0,2383,0,0,0,0,0,0,2532,0,0,0
21,COTE D'OR,2,ARNAY-LE-DUC,38,Auxonne,7154,4551,2051,2500,119,2381,0,0,915,0,0,0,0,0,0,1466,0,0,0
21,COTE D'OR,2,ARNAY-LE-DUC,231,Dijon,149867,26898,10345,16553,571,15982,0,0,7480,0,0,0,0,0,0,8502,0,0,0
21,COTE D'OR,2,ARNAY-LE-DUC,540,Saint-Apollinaire,5824,4706,1643,3063,96,2967,0,0,1211,0,0,0,0,0,0,1756,0,0,0
21,COTE D'OR,3,AUXONNE,166,Chenôve,16257,8347,4042,4305,174,4131,0,0,2505,0,0,0,0,0,0,1626,0,0,0
21,COTE D'OR,3,AUXONNE,171,Chevigny-Saint-Sauveur,10141,6690,2659,4031,124,3907,0,0,1556,0,0,0,0,0,0,2351,0,0,0
21,COTE D'OR,3,AUXONNE,231,Dijon,149867,10723,4061,6662,231,6431,0,0,3356,0,0,0,0,0,0,3075,0,0,0
21,COTE D'OR,3,AUXONNE,292,Genlis,5257,3178,1376,1802,59,1743,0,0,875,0,0,0,0,0,0,868,0,0,0
21,COTE D'OR,3,AUXONNE,355,Longvic,9017,5658,2511,3147,102,3045,0,0,1663,0,0,0,0,0,0,1382,0,0,0
21,COTE D'OR,3,AUXONNE,390,Marsannay-la-Côte,5211,3807,1367,2440,72,2368,0,0,1111,0,0,0,0,0,0,1257,0,0,0
21,COTE D'OR,3,AUXONNE,515,Quetigny,9410,5494,2243,3251,76,3175,0,0,2029,0,0,0,0,0,0,1146,0,0,0
21,COTE D'OR,5,BEAUNE-NORD,54,Beaune,21923,13428,5208,8220,241,7979,0,0,3193,0,0,0,0,0,0,4786,0,0,0
21,COTE D'OR,5,BEAUNE-NORD,464,Nuits-Saint-Georges,5573,3572,1406,2166,51,2115,0,0,1076,0,0,0,0,0,0,1039,0,0,0
22,COTES D'ARMOR,1,BEGARD,81,Hillion,3786,3072,1004,2068,47,2021,0,0,1075,0,0,0,0,0,0,946,0,0,0
22,COTES D'ARMOR,1,BEGARD,106,Langueux,6248,4756,1491,3265,100,3165,0,0,1804,0,0,0,0,0,0,1361,0,0,0
22,COTES D'ARMOR,1,BEGARD,176,Plédran,5750,4293,1506,2787,92,2695,0,0,1634,0,0,0,0,0,0,1061,0,0,0
22,COTES D'ARMOR,1,BEGARD,187,Plérin,12512,8984,2340,6644,209,6435,0,0,3315,0,0,0,0,0,0,3120,0,0,0
22,COTES D'ARMOR,1,BEGARD,215,Ploufragan,10579,8083,2756,5327,206,5121,0,0,3170,0,0,0,0,0,0,1951,0,0,0
22,COTES D'ARMOR,1,BEGARD,251,Pordic,5176,4301,1287,3014,89,2925,0,0,1479,0,0,0,0,0,0,1446,0,0,0
22,COTES D'ARMOR,1,BEGARD,278,Saint-Brieuc,45944,31058,11417,19641,667,18974,0,0,10295,0,0,0,0,0,0,8679,0,0,0
22,COTES D'ARMOR,1,BEGARD,360,Trégueux,6581,5801,1987,3814,113,3701,0,0,2166,0,0,0,0,0,0,1535,0,0,0
22,COTES D'ARMOR,1,BEGARD,389,Yffiniac,3842,2979,973,2006,66,1940,0,0,1017,0,0,0,0,0,0,923,0,0,0
22,COTES D'ARMOR,2,BELLE-ISLE-EN-TERRE,50,Dinan,10885,7761,2475,5286,134,5152,0,0,2343,0,0,0,0,0,0,2809,0,0,0
22,COTES D'ARMOR,2,BELLE-ISLE-EN-TERRE,54,Erquy,3760,3206,993,2213,64,2149,0,0,983,0,0,0,0,0,0,1166,0,0,0
22,COTES D'ARMOR,2,BELLE-ISLE-EN-TERRE,186,Pléneuf-Val-André,3680,3294,930,2364,40,2324,0,0,937,0,0,0,0,0,0,1387,0,0,0
22,COTES D'ARMOR,3,BOURBRIAC,93,Lamballe,10563,7956,2387,5569,149,5420,0,0,2677,0,0,0,0,0,0,2743,0,0,0
22,COTES D'ARMOR,3,BOURBRIAC,136,Loudéac,9365,7125,2087,5038,166,4872,0,0,2221,0,0,0,0,0,0,2651,0,0,0
22,COTES D'ARMOR,4,BROONS,4,Bégard,4474,3406,1185,2221,99,2122,0,0,1159,0,0,0,0,0,0,963,0,0,0
22,COTES D'ARMOR,4,BROONS,70,Guingamp,8008,4868,1759,3109,88,3021,0,0,1597,0,0,0,0,0,0,1424,0,0,0
22,COTES D'ARMOR,4,BROONS,225,Ploumagoar,4399,3597,1114,2483,92,2391,0,0,1443,0,0,0,0,0,0,948,0,0,0
22,COTES D'ARMOR,4,BROONS,266,Rostrenen,3616,2636,751,1885,71,1814,0,0,1040,0,0,0,0,0,0,774,0,0,0
22,COTES D'ARMOR,5,CALLAC,113,Lannion,18362,12632,4022,8610,307,8303,0,0,4959,0,0,0,0,0,0,3344,0,0,0
22,COTES D'ARMOR,5,CALLAC,162,Paimpol,7930,6367,2097,4270,97,4173,0,0,1564,0,0,0,0,0,0,2609,0,0,0
22,COTES D'ARMOR,5,CALLAC,168,Perros-Guirec,7614,6824,2251,4573,127,4446,0,0,2032,0,0,0,0,0,0,2414,0,0,0
22,COTES D'ARMOR,5,CALLAC,198,Pleumeur-Bodou,3825,3417,1027,2390,91,2299,0,0,1322,0,0,0,0,0,0,977,0,0,0
22,COTES D'ARMOR,5,CALLAC,222,Plouha,4397,3910,1219,2691,89,2602,0,0,1252,0,0,0,0,0,0,1350,0,0,0
23,CREUSE,1,AHUN,96,Guéret,14123,8944,2870,6074,229,5845,0,0,3626,0,0,0,0,0,0,2219,0,0,0
23,CREUSE,1,AHUN,176,La Souterraine,5320,3982,1390,2592,91,2501,0,0,1453,0,0,0,0,0,0,1048,0,0,0
23,CREUSE,2,AUBUSSON,8,Aubusson,4662,3189,923,2266,83,2183,0,0,1231,0,0,0,0,0,0,952,0,0,0
24,DORDOGNE,1,BEAUMONT,102,Chancelade,3865,3280,894,2386,113,2273,0,0,1258,0,0,0,0,0,0,1015,0,0,0
24,DORDOGNE,1,BEAUMONT,138,Coulounieix-Chamiers,8102,6666,2168,4498,261,4237,0,0,2527,0,0,0,0,0,0,1710,0,0,0
24,DORDOGNE,1,BEAUMONT,294,Montpon-Ménestérol,5385,4193,1304,2889,164,2725,0,0,1276,0,0,0,0,0,0,1449,0,0,0
24,DORDOGNE,1,BEAUMONT,322,Périgueux,32294,18657,6445,12212,600,11612,0,0,5508,0,0,0,0,0,0,6104,0,0,0
24,DORDOGNE,1,BEAUMONT,372,Saint-Astier,5098,3991,1317,2674,146,2528,0,0,1406,0,0,0,0,0,0,1122,0,0,0
24,DORDOGNE,1,BEAUMONT,557,Trélissac,6422,5099,1559,3540,128,3412,0,0,1795,0,0,0,0,0,0,1617,0,0,0
24,DORDOGNE,2,BELVES,37,Bergerac,27201,19238,6836,12402,532,11870,0,0,4881,0,0,0,0,0,0,6989,0,0,0
24,DORDOGNE,2,BELVES,340,Prigonrieux,3956,2782,894,1888,73,1815,0,0,891,0,0,0,0,0,0,924,0,0,0
24,DORDOGNE,3,BERGERAC-1,311,Nontron,3500,2438,537,1901,95,1806,745,0,0,0,0,0,0,0,0,1061,0,0,0
24,DORDOGNE,3,BERGERAC-1,352,Ribérac,4000,2997,967,2030,90,1940,1025,0,0,0,0,0,0,0,0,915,0,0,0
24,DORDOGNE,4,BRANTOME,53,Boulazac,6050,4378,1480,2898,192,2706,0,0,1577,0,0,0,0,0,0,1129,0,0,0
24,DORDOGNE,4,BRANTOME,520,Sarlat-la-Canéda,9707,7044,1675,5369,205,5164,0,0,2344,0,0,0,0,0,0,2820,0,0,0
24,DORDOGNE,4,BRANTOME,547,Terrasson-Lavilledieu,6180,4020,1301,2719,108,2611,0,0,1305,0,0,0,0,0,0,1306,0,0,0
25,DOUBS,1,AMANCEY,56,Besançon,117733,29151,12009,17142,791,16351,0,0,8591,0,0,0,0,0,0,7760,0,0,0
25,DOUBS,1,AMANCEY,527,Saint-Vit,4381,3013,1138,1875,79,1796,0,0,861,0,0,0,0,0,0,935,0,0,0
25,DOUBS,2,AUDEUX,56,Besançon,117733,33696,12771,20925,533,20392,0,0,10904,0,0,0,0,0,0,9488,0,0,0
25,DOUBS,2,AUDEUX,434,Ornans,4037,2971,974,1997,46,1951,0,0,923,0,0,0,0,0,0,1028,0,0,0
25,DOUBS,3,AUDINCOURT,47,Baume-les-Dames,5384,3588,1293,2295,64,2231,0,0,1064,0,0,0,0,0,0,1167,0,0,0
25,DOUBS,3,AUDINCOURT,48,Bavans,3917,2570,1000,1570,89,1481,0,0,752,0,0,0,0,0,0,729,0,0,0
25,DOUBS,3,AUDINCOURT,57,Bethoncourt,6848,3323,1513,1810,86,1724,0,0,956,0,0,0,0,0,0,768,0,0,0
25,DOUBS,3,AUDINCOURT,356,Maîche,3977,2770,785,1985,31,1954,0,0,1164,0,0,0,0,0,0,790,0,0,0
25,DOUBS,3,AUDINCOURT,388,Montbéliard,27510,15610,6526,9084,467,8617,0,0,3945,0,0,0,0,0,0,4672,0,0,0
25,DOUBS,4,BAUME-LES-DAMES,31,Audincourt,15539,8516,3939,4577,224,4353,0,0,2414,0,0,0,0,0,0,1939,0,0,0
25,DOUBS,4,BAUME-LES-DAMES,228,Etupes,3543,2253,820,1433,74,1359,0,0,602,0,0,0,0,0,0,757,0,0,0
25,DOUBS,4,BAUME-LES-DAMES,284,Grand-Charmont,5104,2983,1138,1845,77,1768,0,0,1023,0,0,0,0,0,0,745,0,0,0
25,DOUBS,4,BAUME-LES-DAMES,304,Hérimoncourt,3906,2639,1225,1414,59,1355,0,0,730,0,0,0,0,0,0,625,0,0,0
25,DOUBS,4,BAUME-LES-DAMES,367,Mandeure,5142,3793,1460,2333,111,2222,0,0,1250,0,0,0,0,0,0,972,0,0,0
25,DOUBS,4,BAUME-LES-DAMES,463,Pont-de-Roide,4781,3395,1284,2111,102,2009,0,0,1078,0,0,0,0,0,0,931,0,0,0
25,DOUBS,4,BAUME-LES-DAMES,539,Seloncourt,5743,4355,1418,2937,92,2845,0,0,1159,0,0,0,0,0,0,1686,0,0,0
25,DOUBS,4,BAUME-LES-DAMES,547,Sochaux,4491,2281,1028,1253,65,1188,0,0,580,0,0,0,0,0,0,608,0,0,0
25,DOUBS,4,BAUME-LES-DAMES,580,Valentigney,12486,7212,3165,4047,174,3873,0,0,1930,0,0,0,0,0,0,1943,0,0,0
25,DOUBS,5,BESANCON-NORD-EST,321,Villers-le-Lac,4196,3110,1452,1658,110,1548,0,0,0,515,0,0,0,0,0,1033,0,0,0
25,DOUBS,5,BESANCON-NORD-EST,411,Morteau,6374,4374,2002,2372,108,2264,0,0,0,805,0,0,0,0,0,1459,0,0,0
25,DOUBS,5,BESANCON-NORD-EST,462,Pontarlier,18333,11331,5428,5903,351,5552,0,0,0,2224,0,0,0,0,0,3328,0,0,0
25,DOUBS,5,BESANCON-NORD-EST,578,Valdahon,3973,2772,1234,1538,82,1456,0,0,0,413,0,0,0,0,0,1043,0,0,0
26,DROME,1,BOURDEAUX,58,Bourg-lès-Valence,18347,12597,4844,7753,211,7542,0,0,3680,0,0,0,0,0,0,3862,0,0,0
26,DROME,1,BOURDEAUX,313,Saint-Marcel-lès-Valence,4114,3134,1139,1995,67,1928,0,0,800,0,0,0,0,0,0,1128,0,0,0
26,DROME,1,BOURDEAUX,347,Tain-l'Hermitage,5503,3670,1274,2396,73,2323,0,0,1101,0,0,0,0,0,0,1222,0,0,0
26,DROME,1,BOURDEAUX,362,Valence,64260,38492,15366,23126,530,22596,0,0,9488,0,0,0,0,0,0,13108,0,0,0
26,DROME,2,BOURG-DE-PEAGE,37,Beaumont-lès-Valence,3679,2748,1044,1704,41,1663,0,0,829,0,0,0,0,0,834,0,0,0,0
26,DROME,2,BOURG-DE-PEAGE,116,Donzère,4379,3066,964,2102,89,2013,0,0,1321,0,0,0,0,0,692,0,0,0,0
26,DROME,2,BOURG-DE-PEAGE,124,Etoile-sur-Rhône,4054,3201,1214,1987,39,1948,0,0,941,0,0,0,0,0,1007,0,0,0,0
26,DROME,2,BOURG-DE-PEAGE,165,Livron-sur-Drôme,7759,5564,2418,3146,125,3021,0,0,1555,0,0,0,0,0,1466,0,0,0,0
26,DROME,2,BOURG-DE-PEAGE,166,Loriol-sur-Drôme,5698,3727,1485,2242,115,2127,0,0,1082,0,0,0,0,0,1045,0,0,0,0
26,DROME,2,BOURG-DE-PEAGE,198,Montélimar,31344,21120,8387,12733,635,12098,0,0,6268,0,0,0,0,0,5830,0,0,0,0
26,DROME,2,BOURG-DE-PEAGE,235,Pierrelatte,11943,7731,3216,4515,227,4288,0,0,1734,0,0,0,0,0,2554,0,0,0,0
26,DROME,2,BOURG-DE-PEAGE,252,Portes-lès-Valence,8090,5939,2449,3490,147,3343,0,0,1950,0,0,0,0,0,1393,0,0,0,0
26,DROME,3,BUIS-LES-BARONNIES,64,Chabeuil,5861,4305,1698,2607,88,2519,0,0,1011,0,0,0,0,0,0,1508,0,0,0
26,DROME,3,BUIS-LES-BARONNIES,108,Crest,7739,5322,1845,3477,92,3385,0,0,1443,0,0,0,0,0,0,1942,0,0,0
26,DROME,3,BUIS-LES-BARONNIES,113,Die,4451,3059,1157,1902,79,1823,0,0,976,0,0,0,0,0,0,847,0,0,0
